"transaction_id","date","client_id","produit_id","vendeur_id","quantite","prix_unitaire","montant_total","methode_paiement","statut_livraison","delai_livraison_jours","prenom","nom","age","genre","ville","code_postal","date_inscription","nb_commandes_total","montant_depense_total","nom_vendeur","region","anciennete_mois","objectif_mensuel","nom_produit","categorie","prix_achat","stock_actuel","fournisseur"
"TRX00008148",2024-09-27,"CLI00003","PROD0082","VEND005",1,543.98,543.98,"CB","Livré",7,"Paula","David",42,"Femme","Nantes",44000,2020-07-27,23,24111.36,"Anne Simon","Sud",62,30700,"Microphone Studio 3","Audio",290.32,472,"TechSource"
"TRX00008149",2024-09-27,"CLI00429","PROD0035","VEND010",1,67.11,67.11,"CB","Livré",5,"Julia","Petit",34,"Homme","Bordeaux",33000,2023-11-15,24,33570.56,"Luc Petit","Sud",7,37500,"Webcam HD 1","Accessoires",31.13,235,"TechSupply"
"TRX00008150",2024-09-27,"CLI00396","PROD0060","VEND014",2,353.01,706.02,"PayPal","Livré",5,"Ethan","Moreau",26,"Homme","Strasbourg",67000,2022-02-18,25,23490.89,"Alexandre Garcia","Sud",50,74400,"Pixel Ultra 2","Smartphones",252.16,150,"TechSupply"
"TRX00008151",2024-09-27,"CLI00491","PROD0074","VEND002",2,157.85,315.7,"CB","Livré",5,"George","Robert",47,"Femme","Toulouse",31000,2023-03-25,19,12365.14,"Pierre Dubois","Sud",34,78400,"Hub USB-C 2","Accessoires",91.29,276,"GadgetPro"
"TRX00008152",2024-09-27,"CLI00265","PROD0007","VEND004",3,576.83,1730.49,"Virement","Livré",3,"Bob","Bertrand",29,"Homme","Lyon",69000,2022-10-21,20,28767.32,"Jean Moreau","Ouest",86,67300,"Galaxy Note Pro","Smartphones",315.69,24,"GadgetPro"
"TRX00008153",2024-09-27,"CLI00212","PROD0005","VEND018",3,1307.41,3922.23,"CB","Livré",8,"Marc","Martin",37,"Homme","Marseille",13000,2022-12-18,14,19154.65,"Julien Lefebvre","Sud",44,41200,"Mini PC Compact 1","Ordinateurs",735.13,415,"DigitalHub"
"TRX00008154",2024-09-27,"CLI00227","PROD0015","VEND008",3,84.62,253.86,"PayPal","Livré",5,"Marc","Dubois",32,"Femme","Toulouse",31000,2020-10-22,12,13166.94,"Marc Robert","Sud",9,36100,"Câble Lightning","Accessoires",62.64,120,"TechSupply"
"TRX00008155",2024-09-27,"CLI00388","PROD0076","VEND018",3,118.5,355.5,"CB","Livré",5,"Simon","Bertrand",39,"Homme","Rennes",35000,2021-01-08,21,21145.04,"Julien Lefebvre","Sud",44,41200,"Housse Protection","Accessoires",50.23,330,"ElectroWorld"
"TRX00008156",2024-09-27,"CLI00415","PROD0042","VEND018",1,1432,1432,"PayPal","Annulé",0,"Simon","Lefebvre",36,"Homme","Lille",59000,2023-05-14,17,18945.14,"Julien Lefebvre","Sud",44,41200,"Galaxy Note Pro 3","Smartphones",604,173,"TechSupply"
"TRX00008157",2024-09-28,"CLI00210","PROD0089","VEND013",3,2061.23,6183.69,"PayPal","Annulé",0,"Simon","Lefebvre",34,"Femme","Rennes",35000,2023-09-05,24,29393.76,"Laura Michel","Sud",21,56100,"Desktop Gaming X","Ordinateurs",1015.43,47,"GadgetPro"
"TRX00008158",2024-09-28,"CLI00293","PROD0086","VEND015",1,1208.6,1208.6,"CB","Livré",4,"Rachel","Michel",43,"Homme","Lyon",69000,2020-08-28,21,25216.91,"Camille David","Est",57,55800,"Pixel Ultra 4","Smartphones",552.18,136,"TechSupply"
"TRX00008159",2024-09-28,"CLI00291","PROD0092","VEND012",1,435.2,435.2,"CB","Livré",4,"Ivan","Bernard",26,"Homme","Toulouse",31000,2022-12-07,15,20048.23,"Thomas Leroy","Est",89,40800,"Casque Bluetooth Pro","Audio",179.39,183,"TechSource"
"TRX00008160",2024-09-28,"CLI00223","PROD0049","VEND006",2,42.81,85.62,"CB","Livré",5,"Tania","Petit",22,"Homme","Nantes",44000,2021-08-08,26,34886.64,"Paul Bernard","Ouest",78,50000,"Souris Gaming Pro","Accessoires",30.71,365,"TechSource"
"TRX00008161",2024-09-28,"CLI00138","PROD0092","VEND019",1,294.77,294.77,"CB","Livré",8,"Kevin","Simon",27,"Femme","Nice",6000,2023-02-01,25,27671.31,"Manon Fournier","Nord",39,32700,"Casque Bluetooth Pro","Audio",179.39,183,"TechSource"
"TRX00008162",2024-09-28,"CLI00055","PROD0037","VEND014",1,213.18,213.18,"CB","Livré",4,"Diana","Michel",26,"Homme","Lille",59000,2023-11-12,19,11390.19,"Alexandre Garcia","Sud",50,74400,"Carte Capture 1","Gaming",106.41,329,"TechSource"
"TRX00008163",2024-09-28,"CLI00019","PROD0058","VEND008",1,633.43,633.43,"CB","Livré",3,"Nina","Leroy",41,"Femme","Nantes",44000,2021-05-03,26,34919.53,"Marc Robert","Sud",9,36100,"Chaise Gaming","Gaming",390,476,"TechSource"
"TRX00008164",2024-09-28,"CLI00072","PROD0051","VEND008",2,29.79,59.58,"CB","Livré",1,"George","Michel",38,"Homme","Bordeaux",33000,2021-04-13,28,36000.6,"Marc Robert","Sud",9,36100,"Cable HDMI 2","Accessoires",18.45,349,"DigitalHub"
"TRX00008165",2024-09-28,"CLI00500","PROD0094","VEND013",2,355.33,710.66,"Virement","Livré",7,"Simon","Martin",42,"Femme","Strasbourg",67000,2023-04-16,18,17512.3,"Laura Michel","Sud",21,56100,"Casque Bluetooth Pro 1","Audio",286.39,366,"TechSupply"
"TRX00008166",2024-09-28,"CLI00355","PROD0086","VEND002",3,715.88,2147.64,"Virement","Livré",3,"Ethan","Bernard",27,"Femme","Nantes",44000,2022-04-01,26,37330.8,"Pierre Dubois","Sud",34,78400,"Pixel Ultra 4","Smartphones",552.18,136,"TechSupply"
"TRX00008167",2024-09-28,"CLI00447","PROD0083","VEND013",1,1536.14,1536.14,"PayPal","Livré",3,"Simon","Dubois",21,"Femme","Marseille",13000,2021-03-11,19,19264.57,"Laura Michel","Sud",21,56100,"iPhone Max 3","Smartphones",712.62,38,"TechSupply"
"TRX00008168",2024-09-28,"CLI00097","PROD0100","VEND011",1,765.3,765.3,"PayPal","Livré",5,"Julia","Robert",34,"Homme","Strasbourg",67000,2023-08-04,21,20246.41,"Emma Durand","Nord",31,50800,"OnePlus Flagship 2","Smartphones",600.02,93,"TechSource"
"TRX00008169",2024-09-29,"CLI00070","PROD0009","VEND014",2,448.2,896.4,"PayPal","Livré",4,"Nina","Thomas",27,"Homme","Lille",59000,2022-01-29,19,15875.48,"Alexandre Garcia","Sud",50,74400,"Enceinte Portable","Audio",241.67,290,"GadgetPro"
"TRX00008170",2024-09-29,"CLI00233","PROD0044","VEND013",1,501.18,501.18,"CB","Annulé",0,"Charlie","Durand",44,"Femme","Strasbourg",67000,2022-08-23,20,28809.77,"Laura Michel","Sud",21,56100,"Pixel Ultra 1","Smartphones",234.92,445,"TechSource"
"TRX00008171",2024-09-29,"CLI00467","PROD0089","VEND003",2,2256.81,4513.62,"CB","Livré",4,"Rachel","Bertrand",22,"Homme","Nice",6000,2021-05-10,26,22231.66,"Marie Laurent","Est",35,65000,"Desktop Gaming X","Ordinateurs",1015.43,47,"GadgetPro"
"TRX00008172",2024-09-29,"CLI00001","PROD0052","VEND018",3,942.55,2827.65,"CB","Livré",6,"Oscar","Robert",24,"Homme","Lyon",69000,2023-03-16,25,30626.14,"Julien Lefebvre","Sud",44,41200,"Phone X12 1","Smartphones",456.46,334,"TechSupply"
"TRX00008173",2024-09-29,"CLI00377","PROD0060","VEND012",1,432.84,432.84,"PayPal","Livré",2,"Quentin","Bertrand",51,"Homme","Nice",6000,2023-02-06,18,11128.27,"Thomas Leroy","Est",89,40800,"Pixel Ultra 2","Smartphones",252.16,150,"TechSupply"
"TRX00008174",2024-09-29,"CLI00451","PROD0078","VEND010",1,184.08,184.08,"CB","Livré",5,"Laura","Bertrand",59,"Femme","Toulouse",31000,2022-05-11,12,11640.49,"Luc Petit","Sud",7,37500,"Enceinte Portable 4","Audio",124.15,491,"GadgetPro"
"TRX00008175",2024-09-29,"CLI00179","PROD0065","VEND004",1,306.72,306.72,"CB","Livré",4,"Diana","Simon",34,"Femme","Strasbourg",67000,2022-03-29,12,8034.57,"Jean Moreau","Ouest",86,67300,"Souris Gamer","Gaming",237.62,159,"ElectroWorld"
"TRX00008176",2024-09-29,"CLI00324","PROD0067","VEND008",3,336.29,1008.87,"CB","Livré",2,"George","Richard",37,"Femme","Nice",6000,2022-02-03,26,22501.39,"Marc Robert","Sud",9,36100,"Manette Pro Controller 1","Gaming",212.65,154,"TechSupply"
"TRX00008177",2024-09-29,"CLI00035","PROD0035","VEND007",1,38.83,38.83,"CB","Livré",6,"Fanny","Michel",51,"Femme","Strasbourg",67000,2020-02-24,21,21206.33,"Claire Thomas","Sud",108,52700,"Webcam HD 1","Accessoires",31.13,235,"TechSupply"
"TRX00008178",2024-09-29,"CLI00449","PROD0016","VEND018",1,1441.07,1441.07,"PayPal","Livré",1,"Paula","Dubois",49,"Femme","Nice",6000,2023-11-30,19,24239.05,"Julien Lefebvre","Sud",44,41200,"All-in-One Pro","Ordinateurs",698.17,109,"TechSource"
"TRX00008179",2024-09-30,"CLI00150","PROD0021","VEND002",3,864.41,2593.23,"Virement","Livré",2,"Laura","Laurent",42,"Homme","Marseille",13000,2023-10-11,15,14268.73,"Pierre Dubois","Sud",34,78400,"Ultrabook Air 1","Ordinateurs",480.85,476,"TechSupply"
"TRX00008180",2024-09-30,"CLI00104","PROD0099","VEND012",3,706.34,2119.02,"PayPal","En cours",4,"Bob","Laurent",51,"Homme","Bordeaux",33000,2020-10-25,24,21634.96,"Thomas Leroy","Est",89,40800,"Pixel Ultra 6","Smartphones",290.8,285,"ElectroWorld"
"TRX00008181",2024-09-30,"CLI00413","PROD0055","VEND012",3,225.58,676.74,"CB","Livré",2,"Ethan","Dubois",21,"Homme","Nice",6000,2021-11-05,24,28725.74,"Thomas Leroy","Est",89,40800,"Casque Gaming 2","Audio",113.1,470,"TechSupply"
"TRX00008182",2024-09-30,"CLI00399","PROD0028","VEND017",2,206.78,413.56,"CB","Livré",2,"Hannah","Martin",34,"Homme","Bordeaux",33000,2021-06-10,24,18421.81,"Sarah Roux","Sud",101,44800,"Casque Gaming 1","Audio",164.45,84,"TechSource"
"TRX00008183",2024-09-30,"CLI00234","PROD0032","VEND018",4,1979.84,7919.36,"Virement","Livré",5,"Bob","Robert",52,"Homme","Lille",59000,2022-01-29,21,19011.31,"Julien Lefebvre","Sud",44,41200,"Laptop Pro 15 2","Ordinateurs",901.01,73,"ElectroWorld"
"TRX00008184",2024-09-30,"CLI00038","PROD0078","VEND017",2,206.93,413.86,"CB","Livré",4,"Charlie","Petit",19,"Femme","Paris",75000,2023-01-17,19,22815.4,"Sarah Roux","Sud",101,44800,"Enceinte Portable 4","Audio",124.15,491,"GadgetPro"
"TRX00008185",2024-09-30,"CLI00230","PROD0042","VEND013",1,1126.84,1126.84,"Virement","Livré",3,"Oscar","Thomas",46,"Homme","Paris",75000,2020-11-06,25,23875.65,"Laura Michel","Sud",21,56100,"Galaxy Note Pro 3","Smartphones",604,173,"TechSupply"
"TRX00008186",2024-09-30,"CLI00098","PROD0062","VEND010",2,170.15,340.3,"Virement","Livré",1,"Marc","Moreau",32,"Femme","Bordeaux",33000,2022-11-10,22,26833.09,"Luc Petit","Sud",7,37500,"Webcam HD 4","Accessoires",80.82,101,"TechSource"
"TRX00008187",2024-09-30,"CLI00011","PROD0027","VEND018",1,1535.26,1535.26,"PayPal","Livré",5,"Ivan","Lefebvre",32,"Femme","Lyon",69000,2022-04-14,27,32990.84,"Julien Lefebvre","Sud",44,41200,"Pixel Ultra","Smartphones",698.94,334,"TechSource"
"TRX00008188",2024-09-30,"CLI00268","PROD0091","VEND016",2,126.25,252.5,"CB","Livré",3,"Nina","Bertrand",36,"Homme","Lyon",69000,2023-09-06,23,26188.62,"Nicolas Bertrand","Est",118,51300,"Hub USB-C 3","Accessoires",59.23,82,"TechSupply"
"TRX00008189",2024-09-30,"CLI00370","PROD0017","VEND013",1,71.23,71.23,"PayPal","Livré",4,"Nina","Michel",34,"Homme","Paris",75000,2020-03-09,16,13337.8,"Laura Michel","Sud",21,56100,"Câble Lightning 1","Accessoires",58.39,157,"TechSource"
"TRX00008190",2024-09-30,"CLI00112","PROD0066","VEND009",1,1114.67,1114.67,"Virement","Livré",1,"Tania","Moreau",29,"Homme","Bordeaux",33000,2023-04-04,23,25199.06,"Julie Richard","Ouest",76,42900,"iPhone Max 2","Smartphones",767.02,390,"ElectroWorld"
"TRX00008191",2024-09-30,"CLI00209","PROD0093","VEND009",1,1246.68,1246.68,"PayPal","Livré",5,"Oscar","Laurent",41,"Femme","Strasbourg",67000,2021-04-29,28,36020.38,"Julie Richard","Ouest",76,42900,"iPhone Max 4","Smartphones",552.48,499,"TechSource"
"TRX00008192",2024-10-01,"CLI00243","PROD0061","VEND001",2,130.43,260.86,"Virement","Livré",5,"Ivan","Michel",47,"Femme","Paris",75000,2023-04-29,27,33827.75,"Sophie Martin","Est",92,44600,"Enceinte Portable 3","Audio",98.34,153,"TechSupply"
"TRX00008193",2024-10-01,"CLI00118","PROD0066","VEND011",3,1179.17,3537.51,"PayPal","Livré",2,"Ivan","Simon",42,"Homme","Bordeaux",33000,2021-07-20,18,25731.67,"Emma Durand","Nord",31,50800,"iPhone Max 2","Smartphones",767.02,390,"ElectroWorld"
"TRX00008194",2024-10-01,"CLI00362","PROD0046","VEND015",1,177.91,177.91,"PayPal","Livré",4,"George","Roux",37,"Femme","Strasbourg",67000,2023-02-12,20,17146.13,"Camille David","Est",57,55800,"Hub USB-C 1","Accessoires",77.28,309,"DigitalHub"
"TRX00008195",2024-10-01,"CLI00321","PROD0074","VEND016",2,184.73,369.46,"Virement","Livré",8,"Charlie","Garcia",23,"Homme","Nice",6000,2022-06-30,24,15557.88,"Nicolas Bertrand","Est",118,51300,"Hub USB-C 2","Accessoires",91.29,276,"GadgetPro"
"TRX00008196",2024-10-01,"CLI00026","PROD0003","VEND005",3,1218.62,3655.86,"CB","Livré",6,"George","Durand",37,"Homme","Nantes",44000,2023-07-29,24,17734.76,"Anne Simon","Sud",62,30700,"OnePlus Flagship","Smartphones",509.04,277,"DigitalHub"
"TRX00008197",2024-10-01,"CLI00149","PROD0087","VEND001",3,1684.82,5054.46,"PayPal","Livré",4,"Charlie","Lefebvre",47,"Femme","Rennes",35000,2021-09-05,18,24947.69,"Sophie Martin","Est",92,44600,"All-in-One Pro 1","Ordinateurs",823.91,454,"TechSupply"
"TRX00008198",2024-10-01,"CLI00191","PROD0033","VEND006",2,257.41,514.82,"PayPal","Livré",7,"Oscar","Richard",21,"Femme","Marseille",13000,2023-03-31,18,14693.13,"Paul Bernard","Ouest",78,50000,"Microphone Studio 1","Audio",134.82,177,"TechSource"
"TRX00008199",2024-10-02,"CLI00242","PROD0084","VEND008",1,262.15,262.15,"Virement","Annulé",0,"Hannah","Simon",45,"Homme","Strasbourg",67000,2020-03-30,20,24476.69,"Marc Robert","Sud",9,36100,"Souris Gamer 2","Gaming",164.66,309,"GadgetPro"
"TRX00008200",2024-10-02,"CLI00326","PROD0028","VEND012",4,252.31,1009.24,"CB","Livré",3,"Bob","Richard",44,"Femme","Lille",59000,2022-07-14,21,31627.39,"Thomas Leroy","Est",89,40800,"Casque Gaming 1","Audio",164.45,84,"TechSource"
"TRX00008201",2024-10-02,"CLI00491","PROD0036","VEND020",1,531.56,531.56,"PayPal","Livré",5,"George","Robert",47,"Femme","Toulouse",31000,2023-03-25,19,12365.14,"Antoine Girard","Ouest",59,69300,"Phone X12","Smartphones",264.91,97,"ElectroWorld"
"TRX00008202",2024-10-02,"CLI00496","PROD0068","VEND001",1,668.47,668.47,"Virement","Livré",4,"Simon","Robert",41,"Homme","Rennes",35000,2023-01-26,18,24099.88,"Sophie Martin","Est",92,44600,"Manette Pro Controller 2","Gaming",351.04,425,"ElectroWorld"
"TRX00008203",2024-10-02,"CLI00300","PROD0041","VEND014",1,46.92,46.92,"CB","Livré",6,"Ethan","Thomas",32,"Homme","Nice",6000,2021-09-27,19,16897.19,"Alexandre Garcia","Sud",50,74400,"Câble Lightning 2","Accessoires",23.24,211,"DigitalHub"
"TRX00008204",2024-10-02,"CLI00290","PROD0080","VEND019",2,108.52,217.04,"CB","Annulé",0,"Julia","Martin",38,"Femme","Strasbourg",67000,2023-04-06,20,17171.88,"Manon Fournier","Nord",39,32700,"Adaptateur USB 3","Accessoires",82.09,251,"TechSource"
"TRX00008205",2024-10-02,"CLI00049","PROD0029","VEND009",4,122.94,491.76,"CB","Livré",1,"Julia","David",52,"Homme","Rennes",35000,2022-03-21,16,9640.38,"Julie Richard","Ouest",76,42900,"Adaptateur USB 1","Accessoires",95.56,164,"TechSupply"
"TRX00008206",2024-10-02,"CLI00218","PROD0059","VEND012",4,1282.98,5131.92,"CB","Livré",3,"Julia","Robert",37,"Homme","Paris",75000,2020-08-09,15,15455.63,"Thomas Leroy","Est",89,40800,"WorkStation Z","Ordinateurs",767.83,462,"TechSupply"
"TRX00008207",2024-10-02,"CLI00259","PROD0040","VEND012",2,94.51,189.02,"PayPal","Livré",4,"Charlie","Bertrand",43,"Homme","Lille",59000,2021-12-26,18,18617.11,"Thomas Leroy","Est",89,40800,"Clavier Mécanique RGB","Accessoires",73.77,459,"ElectroWorld"
"TRX00008208",2024-10-02,"CLI00127","PROD0021","VEND003",1,1105.19,1105.19,"PayPal","Livré",4,"Laura","Richard",27,"Homme","Lille",59000,2020-08-04,22,16652.93,"Marie Laurent","Est",35,65000,"Ultrabook Air 1","Ordinateurs",480.85,476,"TechSupply"
"TRX00008209",2024-10-02,"CLI00337","PROD0050","VEND001",1,1044.07,1044.07,"CB","Livré",4,"Alice","Bertrand",28,"Homme","Toulouse",31000,2021-10-04,24,24918.8,"Sophie Martin","Est",92,44600,"Ultrabook Air 2","Ordinateurs",626.28,242,"DigitalHub"
"TRX00008210",2024-10-02,"CLI00313","PROD0077","VEND008",1,443.85,443.85,"PayPal","Livré",5,"Hannah","Bertrand",29,"Femme","Nice",6000,2022-08-24,23,23919.25,"Marc Robert","Sud",9,36100,"OnePlus Flagship 1","Smartphones",223.7,419,"TechSupply"
"TRX00008211",2024-10-02,"CLI00462","PROD0042","VEND017",5,1036.26,5181.3,"PayPal","Livré",1,"Oscar","Lefebvre",36,"Femme","Rennes",35000,2021-10-23,18,36093.06,"Sarah Roux","Sud",101,44800,"Galaxy Note Pro 3","Smartphones",604,173,"TechSupply"
"TRX00008212",2024-10-02,"CLI00012","PROD0017","VEND002",2,133.83,267.66,"CB","Livré",5,"Kevin","Dubois",31,"Femme","Bordeaux",33000,2022-08-11,21,22960.93,"Pierre Dubois","Sud",34,78400,"Câble Lightning 1","Accessoires",58.39,157,"TechSource"
"TRX00008213",2024-10-02,"CLI00421","PROD0039","VEND011",3,503.19,1509.57,"CB","Livré",4,"Charlie","Michel",41,"Femme","Toulouse",31000,2023-08-06,23,23930.65,"Emma Durand","Nord",31,50800,"Galaxy Note Pro 2","Smartphones",299.31,126,"ElectroWorld"
"TRX00008214",2024-10-03,"CLI00070","PROD0053","VEND020",3,679.27,2037.81,"CB","Livré",5,"Nina","Thomas",27,"Homme","Lille",59000,2022-01-29,19,15875.48,"Antoine Girard","Ouest",59,69300,"Clavier Gaming RGB","Gaming",281.83,279,"GadgetPro"
"TRX00008215",2024-10-03,"CLI00485","PROD0062","VEND018",1,201.31,201.31,"CB","Livré",3,"Charlie","Richard",18,"Femme","Marseille",13000,2023-02-24,22,26514.58,"Julien Lefebvre","Sud",44,41200,"Webcam HD 4","Accessoires",80.82,101,"TechSource"
"TRX00008216",2024-10-03,"CLI00025","PROD0058","VEND004",2,593.83,1187.66,"PayPal","Livré",1,"Kevin","Garcia",43,"Homme","Strasbourg",67000,2023-05-23,19,20711.1,"Jean Moreau","Ouest",86,67300,"Chaise Gaming","Gaming",390,476,"TechSource"
"TRX00008217",2024-10-03,"CLI00456","PROD0094","VEND010",2,350.61,701.22,"CB","Livré",4,"Quentin","Richard",18,"Femme","Lyon",69000,2021-08-24,23,30233.42,"Luc Petit","Sud",7,37500,"Casque Bluetooth Pro 1","Audio",286.39,366,"TechSupply"
"TRX00008218",2024-10-03,"CLI00445","PROD0063","VEND005",2,980.14,1960.28,"CB","Livré",1,"Charlie","Moreau",32,"Femme","Lyon",69000,2020-02-28,27,31781.52,"Anne Simon","Sud",62,30700,"Xiaomi Pro","Smartphones",419.86,493,"DigitalHub"
"TRX00008219",2024-10-03,"CLI00208","PROD0094","VEND017",1,427,427,"PayPal","Livré",5,"Julia","Martin",36,"Homme","Strasbourg",67000,2023-06-07,18,9260.4,"Sarah Roux","Sud",101,44800,"Casque Bluetooth Pro 1","Audio",286.39,366,"TechSupply"
"TRX00008220",2024-10-03,"CLI00359","PROD0030","VEND010",4,106.33,425.32,"PayPal","Livré",2,"Laura","David",28,"Homme","Lyon",69000,2020-01-05,19,10954.42,"Luc Petit","Sud",7,37500,"Cable HDMI 1","Accessoires",67.98,135,"ElectroWorld"
"TRX00008221",2024-10-03,"CLI00082","PROD0040","VEND020",5,137.85,689.25,"CB","Livré",2,"Quentin","Bertrand",37,"Femme","Strasbourg",67000,2020-05-04,24,33903.85,"Antoine Girard","Ouest",59,69300,"Clavier Mécanique RGB","Accessoires",73.77,459,"ElectroWorld"
"TRX00008222",2024-10-03,"CLI00040","PROD0030","VEND019",2,107.09,214.18,"PayPal","Livré",5,"Tania","Garcia",50,"Homme","Nice",6000,2021-08-25,25,37164.97,"Manon Fournier","Nord",39,32700,"Cable HDMI 1","Accessoires",67.98,135,"ElectroWorld"
"TRX00008223",2024-10-03,"CLI00226","PROD0051","VEND007",1,40.55,40.55,"Virement","Livré",4,"Julia","Thomas",37,"Femme","Toulouse",31000,2022-01-02,32,36933.21,"Claire Thomas","Sud",108,52700,"Cable HDMI 2","Accessoires",18.45,349,"DigitalHub"
"TRX00008224",2024-10-03,"CLI00184","PROD0058","VEND009",3,684.27,2052.81,"CB","Livré",5,"Kevin","Martin",34,"Homme","Toulouse",31000,2021-10-05,18,17006.58,"Julie Richard","Ouest",76,42900,"Chaise Gaming","Gaming",390,476,"TechSource"
"TRX00008225",2024-10-03,"CLI00102","PROD0050","VEND015",4,1022.39,4089.56,"CB","Livré",1,"Alice","Robert",46,"Femme","Strasbourg",67000,2021-02-26,18,24261.94,"Camille David","Est",57,55800,"Ultrabook Air 2","Ordinateurs",626.28,242,"DigitalHub"
"TRX00008226",2024-10-03,"CLI00088","PROD0078","VEND018",3,218.06,654.18,"CB","Livré",3,"Diana","Durand",30,"Homme","Lyon",69000,2020-03-05,23,23501.98,"Julien Lefebvre","Sud",44,41200,"Enceinte Portable 4","Audio",124.15,491,"GadgetPro"
"TRX00008227",2024-10-03,"CLI00194","PROD0097","VEND001",3,619.81,1859.43,"CB","Livré",9,"Ivan","Petit",48,"Homme","Toulouse",31000,2023-02-09,27,25675.58,"Sophie Martin","Est",92,44600,"Ecran 144Hz 1","Gaming",357.54,256,"TechSource"
"TRX00008228",2024-10-04,"CLI00457","PROD0030","VEND005",1,140.86,140.86,"PayPal","Livré",6,"Alice","Lefebvre",32,"Femme","Strasbourg",67000,2022-10-21,18,24136.25,"Anne Simon","Sud",62,30700,"Cable HDMI 1","Accessoires",67.98,135,"ElectroWorld"
"TRX00008229",2024-10-04,"CLI00195","PROD0033","VEND009",2,174.5,349,"PayPal","Livré",5,"Diana","Laurent",19,"Femme","Strasbourg",67000,2020-02-01,24,20347.89,"Julie Richard","Ouest",76,42900,"Microphone Studio 1","Audio",134.82,177,"TechSource"
"TRX00008230",2024-10-04,"CLI00267","PROD0012","VEND018",2,1440.47,2880.94,"CB","Livré",6,"Quentin","Laurent",30,"Homme","Marseille",13000,2022-04-25,25,29757.52,"Julien Lefebvre","Sud",44,41200,"iPhone Max","Smartphones",719.89,285,"DigitalHub"
"TRX00008231",2024-10-04,"CLI00343","PROD0002","VEND002",3,150.44,451.32,"CB","Livré",4,"Hannah","Durand",30,"Homme","Nice",6000,2020-03-14,21,21517.57,"Pierre Dubois","Sud",34,78400,"Manette Pro Controller","Gaming",97.79,307,"TechSupply"
"TRX00008232",2024-10-04,"CLI00140","PROD0059","VEND008",1,1166,1166,"PayPal","Livré",5,"Simon","Garcia",18,"Homme","Strasbourg",67000,2020-05-03,16,17890.63,"Marc Robert","Sud",9,36100,"WorkStation Z","Ordinateurs",767.83,462,"TechSupply"
"TRX00008233",2024-10-04,"CLI00304","PROD0078","VEND006",3,283.33,849.99,"CB","Livré",2,"Marc","Leroy",41,"Homme","Lyon",69000,2022-01-14,20,14384.1,"Paul Bernard","Ouest",78,50000,"Enceinte Portable 4","Audio",124.15,491,"GadgetPro"
"TRX00008234",2024-10-04,"CLI00106","PROD0069","VEND003",2,697.58,1395.16,"Virement","Livré",3,"Nina","Moreau",39,"Homme","Rennes",35000,2020-12-20,17,24408.93,"Marie Laurent","Est",35,65000,"Souris Gamer 1","Gaming",307.56,4,"TechSupply"
"TRX00008235",2024-10-04,"CLI00429","PROD0050","VEND001",2,1151.75,2303.5,"PayPal","Livré",4,"Julia","Petit",34,"Homme","Bordeaux",33000,2023-11-15,24,33570.56,"Sophie Martin","Est",92,44600,"Ultrabook Air 2","Ordinateurs",626.28,242,"DigitalHub"
"TRX00008236",2024-10-05,"CLI00263","PROD0036","VEND017",1,545.37,545.37,"CB","Livré",3,"Marc","Michel",48,"Homme","Nice",6000,2022-11-09,18,16351.69,"Sarah Roux","Sud",101,44800,"Phone X12","Smartphones",264.91,97,"ElectroWorld"
